Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
12190,-5.23099077013,-1.79059300741,-0.697383626302,0.615879245334,0.953430514865,-0.685182719891
12180,-5.20512780084,-1.71267304315,-0.687837049696,0.749561428494,1.05751342773,-0.658274918181
12170,-5.19576805962,-1.66691256205,-0.711485460069,0.701009538439,1.15733693441,-0.710131852918
12160,-5.25646684435,-1.77651406182,-0.747263081868,0.498856040107,0.899104817708,-0.770373618672
12150,-5.28605499268,-1.79883132935,-0.655857849121,0.464395319621,0.982686360677,-0.707252744553
12140,-5.26264139811,-1.92071987576,-0.68709081014,0.100075997247,0.478669060601,-0.775806702201
12130,-5.21380208333,-2.11182837592,-0.792340172662,0.0813882022434,0.603389316135,-0.889218409484
12120,-5.23286895752,-2.23033550686,-0.783567470974,0.155538262261,0.598996310764,-0.890937009151
12110,-5.23188544379,-2.28067970276,-0.637271881104,0.628822080824,1.22953050401,-0.765800878933
12100,-5.14690314399,-2.43358211093,-0.615446133084,0.538982993232,1.47669169108,-0.701642736918
12090,-5.19792480469,-2.39908522712,-0.656905449761,0.542567842272,1.03411288791,-0.770064824618
12080,-5.11086290148,-1.85611930847,-0.639744991726,0.315294477675,0.768476528592,-0.721293093296
12070,-5.18136664497,-1.75582427131,-0.641825781928,0.669865493774,1.02111290826,-0.64757462868
12060,-5.15087246365,-1.87715369331,-0.660626898872,0.474031202528,0.928602261013,-0.727775351327
12050,-5.15690867106,-2.1522062344,-0.645014529758,0.397239345974,0.971233791775,-0.795104467966
12040,-5.13151923286,-2.37555757311,-0.702199639214,0.0812074534098,0.77699347602,-0.861882584995
12030,-5.16493750678,-2.13744305081,-0.677773369683,0.110751656426,0.76558380127,-0.796178514416
12020,-5.25200483534,-1.60102887472,-0.626304033067,0.236926252577,0.637441338433,-0.698797259323
12010,-5.23551313612,-1.30708805508,-0.560136752658,0.297710461087,0.561051771376,-0.588580025469
12000,-5.27588382297,-1.37834669325,-0.531055111355,0.218399175008,0.464088100857,-0.592008801876
11990,-5.21035563151,-1.6887924703,-0.634707726373,0.0727053663466,0.236587863498,-0.739419597822
11980,-5.1297442966,-1.56103222317,-0.663537767198,0.0235614522298,0.506011962891,-0.738700979497
11970,-5.01675754123,-1.43629123264,-0.565367380778,0.291535449558,0.739620293511,-0.62034953388
11960,-4.95443013509,-1.45702679104,-0.462525092231,0.483850886027,0.856177266439,-0.499595583799
11950,-5.1570505778,-1.56667639838,-0.492675866021,0.475695546468,0.96085679796,-0.510938501119
11940,-5.33460998535,-1.84838395013,-0.562670135498,0.38946814643,0.947785271539,-0.660494568824
11930,-5.42627088759,-1.85993297153,-0.61332804362,0.537301110162,0.931992594401,-0.670991905684
11920,-5.34119839138,-1.83828463236,-0.637203386095,0.362967215644,0.848691474067,-0.764759172342
11910,-5.13926934136,-1.76264255948,-0.57407268948,0.497328855726,1.18445909288,-0.639342545413
11900,-5.11473897298,-1.6832303026,-0.517096794976,0.802091946072,1.41910468207,-0.54672058191
11890,-4.99037695991,-1.75943062676,-0.485434129503,0.839641079373,1.51972079807,-0.496830954285
11880,-5.02786780463,-1.49496673584,-0.4521516588,1.22238021003,1.82035200331,-0.370713716725
11870,-4.92791697184,-1.6984880405,-0.502408854167,1.00803851657,1.55548180474,-0.47812718459
11860,-5.010629442,-1.7194540151,-0.513150956896,0.864818047418,1.20070665148,-0.496195990874
11850,-5.06914079454,-1.57936731974,-0.616348690457,0.130062332153,0.442224290636,-0.699398592111
11840,-5.17889692518,-1.3688655599,-0.596591101752,0.0905462731255,0.745374382867,-0.685599811676
11830,-5.17209031847,-1.44433353848,-0.66431189643,-0.0404324425591,0.561324395074,-0.771474703344
11820,-5.04314643012,-1.48979653252,-0.680273183187,0.300094918145,0.657049391005,-0.738209121258
11810,-4.90900675456,-1.58567980448,-0.611525387234,0.0834762573242,0.555474175347,-0.708521073736
11800,-4.87619747586,-1.52226534526,-0.567839898003,0.538539030287,1.2204691569,-0.598816792047
11790,-4.90986395942,-1.59760421753,-0.550902557373,0.637219772339,1.29280276828,-0.544482482202
11780,-4.98085835775,-1.640798467,-0.564972347683,0.732461836073,1.31525811089,-0.539649210548
11770,-5.04213901096,-1.6598066881,-0.539049953885,0.824481184218,1.22469821506,-0.468791029697
11760,-5.02885555691,-1.54907880995,-0.512673017714,0.74855764601,1.15399915907,-0.458287182573
11750,-4.98684098985,-1.67809928894,-0.531335703532,0.518082945082,0.888101535373,-0.602829087357
11740,-4.94898783366,-1.83037206862,-0.530337524414,0.315663943821,0.766416422526,-0.647584581883
11730,-4.94899071587,-2.05707689073,-0.529961310493,0.631494895087,1.00009952121,-0.634793717691
11720,-4.98109893799,-1.83426531474,-0.444932132297,0.770600475735,1.19716796875,-0.556892434157
11710,-4.93523627387,-1.82107357449,-0.560307651096,0.256186133491,0.526605224609,-0.691977748135
11700,-4.94182230632,-1.69216458639,-0.518620808919,0.451426984999,0.715813361274,-0.595236750692
11690,-4.93785332574,-1.54505410936,-0.485262298584,0.530671632555,0.943481445312,-0.510332205716
11680,-4.93829464383,-1.51076572842,-0.43022664388,1.10114871555,1.70205705431,-0.347276873296
11670,-4.90297919379,-1.34893768311,-0.428168911404,1.26165317959,1.85939771864,-0.292463774811
11660,-4.90277286106,-1.47658983866,-0.403940243191,1.15899013095,1.60626898872,-0.329412409204
11650,-4.86948920356,-1.30247659471,-0.363360680474,1.11014405145,1.54119008382,-0.29355316466
11640,-4.8409930759,-1.7735969713,-0.491622161865,0.299664781359,0.618114556207,-0.578030754097
11630,-4.77261674669,-1.6060544671,-0.479500325521,0.365413775974,0.643477376302,-0.508694874396
11620,-4.79477623834,-1.75287935045,-0.502447001139,0.267768580119,0.61713748508,-0.634551787469
11610,-4.74407162137,-1.56697333442,-0.495271386041,0.412110688951,1.11778377957,-0.536211136301
11600,-4.76713189019,-1.77847425673,-0.512545352512,0.367026935154,1.08676808675,-0.610346024868
11590,-4.75452829997,-1.68112798055,-0.452479722765,0.660213114421,1.1039287991,-0.483920868312
11580,-4.74568803575,-1.42002478706,-0.409385257297,0.852194807265,1.12899475098,-0.409918338466
11570,-4.68399217394,-1.49234480964,-0.376012759738,1.04553363376,1.4601026747,-0.357785558399
11560,-4.69487253825,-1.30080252753,-0.439934878879,0.729956003825,1.1422132704,-0.416554823187
11550,-4.76379987929,-1.44280915154,-0.475724368625,0.798537080553,1.12667643229,-0.448314875381
11540,-4.81453925239,-1.35938015408,-0.513883972168,0.628661727905,0.887816026476,-0.477575715111
11530,-4.86364593506,-1.11157820808,-0.49755537245,0.741870235867,1.11153784858,-0.395750934075
11520,-4.85667131212,-1.29492047628,-0.483650970459,0.600963168674,0.787137179905,-0.454113437783
11510,-4.77179463704,-1.20134535895,-0.491336144341,0.443238220215,0.646547275119,-0.450817935862
11500,-4.7653084649,-1.76461201138,-0.536694590251,0.196852154202,0.473567369249,-0.607662049091
11490,-4.73187747531,-1.75367436727,-0.528424326579,0.4587819163,0.803762817383,-0.52632038575
11480,-4.79500579834,-1.44737713284,-0.532129838732,0.643422012329,1.06955786811,-0.439948612816
11470,-4.91910942925,-1.22052915785,-0.37990705702,0.705671335856,1.11065995958,-0.337506875605
11460,-4.93413645426,-1.58703437805,-0.390921613905,0.872115258111,1.31067047119,-0.291994283309
11450,-4.92365078396,-1.50999429491,-0.359338039822,0.743681208293,1.37223120795,-0.276171362812
11440,-4.8337536282,-1.37437432183,-0.362870534261,0.813666568332,1.30873514811,-0.315773839767
11430,-4.80424414741,-1.21742702908,-0.430825212267,0.571705525716,0.918798319499,-0.379808612195
11420,-4.80683339437,-1.11370014615,-0.473314412435,0.416770121257,0.893072170681,-0.444323975764
11410,-4.72652486165,-1.11175094604,-0.409658474392,0.641104609172,1.09501156277,-0.371251698661
11400,-4.66278143989,-1.33549635993,-0.462148454454,0.708933139377,1.01565823025,-0.39995198741
11390,-4.60470021566,-1.60199738397,-0.473565673828,0.607626156277,0.969129435221,-0.485708149812
11380,-4.63816986084,-1.51786811829,-0.513056606717,0.357067845662,0.691254001194,-0.55889692229
11370,-4.68503638373,-1.35494203356,-0.507717047797,0.423753840129,0.62427198622,-0.544419838416
11360,-4.66731787788,-1.50128745185,-0.387396918403,0.839469833374,1.1759411282,-0.352840186281
11350,-4.64566735162,-1.64305885315,-0.444934505887,0.820096825494,1.41644117567,-0.43242157237
11340,-4.57216339111,-1.57501221551,-0.379098171658,1.08770131429,1.7984161377,-0.291587704354
11330,-4.52893863254,-1.14788658142,-0.394466230604,0.70612165663,1.43776414659,-0.346502382968
11320,-4.52167188856,-0.97004248725,-0.275973171658,0.834992964003,1.11145358615,-0.256949583364
11310,-4.56448126899,-1.07514738295,-0.453918796115,0.378940717909,0.815931193034,-0.431086758144
11300,-4.53461625841,-1.08788433499,-0.382330830892,0.343852420383,0.774060397678,-0.42247726208
11290,-4.60343865289,-1.03875138177,-0.465429517958,0.426533067491,0.765091111925,-0.442118314954
11280,-4.60260806613,-1.15141233656,-0.483722771539,0.23911026001,0.634240892198,-0.508190214227
11270,-4.70123036702,-1.37283742269,-0.440862782796,0.374697129991,0.69689602322,-0.512172218984
11260,-4.64042883979,-1.53043187459,-0.635282813178,-0.00102873060439,0.335266282823,-0.709501955637
11250,-4.60445319282,-1.34609717475,-0.510299767388,0.344022615221,0.604773118761,-0.529990463737
11240,-4.63082546658,-1.3089680481,-0.562592654758,0.0803521050347,0.48693423801,-0.635273230683
11230,-4.6809463501,-1.08029196845,-0.36450958252,0.301276711358,0.713458421495,-0.407487255622
11220,-4.6891333686,-1.18852335612,-0.443993801541,0.372782872518,0.805900234646,-0.475160367024
11210,-4.70657212999,-1.0997977278,-0.378792317708,0.443452241686,1.11054433187,-0.383718391989
11200,-4.62806752523,-1.22351538764,-0.441117095947,0.556506737603,1.03299255371,-0.419488602604
11190,-4.62262030707,-1.23895829095,-0.383398098416,0.740123825073,1.25565863715,-0.389265846501
11180,-4.62241092258,-1.29784229702,-0.435116661919,0.778393419054,1.35798221164,-0.425868363375
11170,-4.6911336263,-1.29817158169,-0.418919796414,0.682782889472,1.102490743,-0.413038562499
11160,-4.73267330594,-1.31594651964,-0.388438500298,0.874540167914,1.24442342122,-0.345148590624
11150,-4.64618191189,-1.34264231364,-0.384928978814,0.696654332479,1.019857449,-0.375015451094
11140,-4.64157613118,-1.63699825711,-0.416126081679,0.915800111559,1.35160183377,-0.351929291912
11130,-4.59423302544,-1.71476577759,-0.545403883192,0.445655602349,0.798805067274,-0.599195263605
11120,-4.62041066488,-1.52053243001,-0.542720031738,0.375066858927,0.853239440918,-0.598054397386
11110,-4.58709699843,-1.41029797024,-0.482442474365,0.299812511868,1.07737833659,-0.559272781837
11100,-4.58394978841,-1.31799994575,-0.417311943902,0.528495152791,1.26936662462,-0.414085100327
11090,-4.59537472195,-1.2177660709,-0.246648830838,1.0806017473,1.72639414469,-0.208201481903
11080,-4.60662655301,-1.36446648492,-0.285872480604,0.90187377082,1.36769765218,-0.252022321646
11070,-4.64711608887,-1.08600377401,-0.154729970296,0.980776384142,1.23223843045,-0.141575750192
11060,-4.63147769504,-1.04596612718,-0.161444091797,0.797255588108,1.26640811496,-0.190121090517
11050,-4.56376953125,-0.821909857856,-0.297697279188,1.12863080343,1.6417936537,-0.153453699236
11040,-4.56908365885,-1.08141571893,-0.252552286784,1.36770980835,1.86018998888,-0.148036001799
11030,-4.58641170926,-1.20651824103,-0.351629384359,1.12050018311,1.45480244954,-0.251627307986
11020,-4.5901248508,-1.0896824646,-0.233548058404,1.18134753757,1.44065975613,-0.192357382185
11010,-4.58019680447,-1.44334379408,-0.278202226427,0.754264772203,1.00403018528,-0.363155125715
11000,-4.57518598768,-1.56293554518,-0.291786532932,0.7894602712,1.11442481147,-0.354734450478
10990,-4.61484391954,-1.50330454508,-0.313182830811,0.445168423123,0.676933119032,-0.401331101316
10980,-4.57636583116,-1.03095161438,-0.244425031874,0.643251520793,0.91684366862,-0.281078862162
10970,-4.55317111545,-1.08772544013,-0.222172715929,0.752744327121,1.07667066786,-0.248633411798
10960,-4.5361863878,-1.42359716627,-0.263323296441,0.990375790066,1.48486039903,-0.23808445046
10950,-4.51583675808,-1.73169565837,-0.334540642632,0.938599090576,1.45130259196,-0.296120492394
10940,-4.4878841824,-1.61539620294,-0.374024963379,0.736019999186,1.04369167752,-0.335696267548
10930,-4.47384694417,-1.30350574917,-0.374597422282,0.465101589627,0.73878004286,-0.41186960115
10920,-4.52207421197,-1.17768750509,-0.30270690918,0.524160588582,0.735396660699,-0.341930576704
10910,-4.52972632514,-1.17956328498,-0.23372607761,0.680765550401,1.04385002984,-0.285756929969
10900,-4.45103590224,-1.01075834486,-0.190639241536,1.32574776544,1.82970530192,-0.0995859458817
10890,-4.42502848307,-1.13913686964,-0.181904602051,1.12087227715,1.73881378174,-0.120863586179
10880,-4.43911997477,-1.22835112678,-0.301101260715,0.833879555596,1.3140463935,-0.276691985037
10870,-4.52514767117,-1.58306232029,-0.331737094455,0.562098609077,0.847373623318,-0.397037380968
10860,-4.56434733073,-1.42181286282,-0.310280863444,0.864301113553,1.19697638618,-0.327216757021
10850,-4.58553992377,-1.09946707831,-0.242397901747,1.06698573642,1.362127516,-0.158467126874
10840,-4.52237023248,-1.00233096653,-0.20150112576,1.20403928121,1.68637118869,-0.115710523225
10830,-4.52275305854,-0.996905119154,-0.18910446167,1.21190133837,1.53934851752,-0.127048947472
10820,-4.53772464328,-1.27764537387,-0.302120039198,1.26718159146,1.60770992703,-0.244155286771
10810,-4.7186114841,-1.04494750129,-0.208785417345,1.23850931803,1.57936943902,-0.163364737255
10800,-4.60397033691,-1.00523450216,-0.175780402289,1.16436902364,1.64164208306,-0.115921212136
10790,-4.57115614149,-1.10828998142,-0.117483181424,1.35871743944,1.83247273763,0.00549742903082
10780,-4.6265057034,-0.850443276299,-0.112587398953,1.35003603617,1.83729315864,-0.0105612560254
10770,-4.67426333957,-1.19309802585,-0.192330000136,1.18955164591,1.59537607829,-0.145390896315
10760,-4.65022989909,-1.25265546163,-0.262059614393,0.962267693414,1.2433025784,-0.224787590639
10750,-4.53310224745,-1.13544673496,-0.358387586806,0.396308152941,0.619597201877,-0.387249948681
10740,-4.48341386583,-1.19436809964,-0.278344217936,0.522016270955,0.827341376411,-0.324281580507
10730,-4.38548668755,-1.21120252821,-0.264138709174,0.628715150621,0.958595784505,-0.288253895525
10720,-4.414306132,-1.23992318047,-0.215892706977,0.937379319933,1.27055596246,-0.21256904294
10710,-4.44198133681,-1.08872500949,-0.227099355062,0.951450983683,1.27406158447,-0.194195920819
10700,-4.41266140408,-1.09463075426,-0.195422532823,1.00821299235,1.26237776015,-0.164512933974
10690,-4.34028082954,-1.20226447211,-0.242446814643,1.00500169542,1.52267218696,-0.159877353353
10680,-4.26708068848,-1.22885870192,-0.29608569675,0.852979761759,1.24649149577,-0.231303095299
10670,-4.29465281169,-1.10824166192,-0.279703691271,0.744158062405,1.01379665799,-0.243282871231
10660,-4.3632329305,-1.03788251241,-0.189458974202,0.980784318712,1.40958811442,-0.1173442678
10650,-4.37684105767,-0.833840883043,-0.11164211697,1.28811398824,1.81046057807,-0.0124037101657
10640,-4.32859683567,-0.792233632406,-0.0018199496799,1.5062989468,1.97656622993,0.0632117981189
10630,-4.31529676649,-0.619340599908,-0.0577418857151,1.407574607,1.87064581977,0.0567261818989
10620,-4.32569410536,-0.579213299221,-0.130919816759,1.31801782396,1.7711183336,0.058085709233
10610,-4.46025441488,-0.703390418159,-0.153106689453,1.26559587267,1.63592410617,0.00272693224809
10600,-4.44131757948,-0.656217558119,-0.13658964369,1.12621131049,1.43106672499,-0.0562920241975
10590,-4.38912879096,-0.726505330404,-0.0824063618978,1.55416921828,1.92299465603,0.0296884128801
10580,-4.3539855957,-0.889761166043,-0.182498253716,1.45114624871,1.98009321425,-0.0636826061277
10570,-4.40106489393,-1.10434243944,-0.257447984484,1.47169926961,2.00244344076,-0.10297366023
10560,-4.44480302599,-1.10629554749,-0.330246310764,1.07170080397,1.49941558838,-0.231883019784
10550,-4.41644270155,-0.863748694526,-0.233859676785,1.31813797845,1.84840274387,-0.0871088268812
10540,-4.46136898465,-1.02065646701,-0.211122555203,1.21678536309,1.71582014296,-0.0815898968261
10530,-4.53585849338,-1.0880990092,-0.201799265544,1.28534356859,1.64911939833,-0.0619943847063
10520,-4.55355784098,-1.37366024441,-0.136686706543,1.27249966092,1.59152357313,-0.0844146587175
10510,-4.4627424452,-1.37389857822,-0.0818832397461,1.46425024245,1.98993259006,-0.0322610210738
10500,-4.41211412218,-1.18230987549,-0.121503448486,1.35225135803,1.82656012641,-0.0497738652416
10490,-4.42065361871,-0.98209493849,-0.0733406066895,1.36994973077,1.75194295247,-0.0121723498396
10480,-4.6808807373,-0.713161087036,-0.0731752183702,1.44196420458,1.8380677965,0.0164663376996
10470,-4.79107716878,-0.748881997002,0.0388865152995,1.7031957923,2.16623687744,0.130962910297
10460,-4.67750956217,-0.749527579414,-0.0255526224772,1.63268420749,2.16651713053,0.0758796138447
10450,-4.47732916938,-0.976262342665,0.0215801662869,1.21895944383,1.62310536702,0.0193208059882
10440,-4.3523662991,-0.680538270738,-0.0679732428657,1.16844941033,1.65873209635,-0.0342076497952
10430,-4.38490278456,-0.758819274902,-0.197144741482,0.985749248928,1.38770633274,-0.116092120945
10420,-4.3719092475,-1.12840273539,-0.309976959229,0.831486841838,1.15802849664,-0.28335207866
10410,-4.35248396132,-1.14763487922,-0.260498046875,0.389322153727,0.612515258789,-0.38323139387
10400,-4.28764207628,-1.28042650011,-0.179557630751,0.537298855252,0.822863091363,-0.282583331055
10390,-4.28748897976,-0.9702382999,-0.100157504612,1.05895818075,1.27298702664,-0.0656569150608
10380,-4.38740810818,-0.951981964111,-0.0483807033963,1.3934613461,1.75658789741,0.0473449708966
10370,-4.44895392524,-0.905415844387,-0.00865003797743,1.41768030802,1.82751176622,0.0857197140673
10360,-4.48316090902,-0.861363415188,-0.0294626871745,1.56884758843,2.17188245985,0.056024553118
10350,-4.46742926704,-0.820487738715,-0.08480597602,1.41932492574,1.91461656359,0.0629935830456
10340,-4.43426378038,-0.947346996731,-0.161862945557,1.1485702006,1.57950015598,-0.0576238228079
